start_time_ms,open,high,low,close,volume,turnover
1769184000000,89707.1,91180,89432.5,89936.6,22907.129,2068963498.1922
1769198400000,89936.6,90113.7,89162,89551.7,5968.224,534360861.8223
1769212800000,89551.7,89883.4,89375,89724.4,1795.046,160861411.1045
1769227200000,89724.4,89810.1,89513.8,89570.1,1547.667,138774179.8425
1769241600000,89570.1,89650,89532.7,89545.3,1235.304,110658814.9989
1769256000000,89545.3,89550,89105.7,89236.1,3718.504,332255710.7896
1769270400000,89236.1,89432.9,89113.2,89281.7,2766.852,246978154.2508
1769284800000,89281.7,89455.7,89156.3,89177.1,1459.971,130408330.5663
1769299200000,89177.1,89271.8,88800.1,88915.5,2414.783,215025559.2375
1769313600000,88915.5,89074.5,88586.3,88620,3443.851,305878708.1311
1769328000000,88620,88726.9,88100,88522.8,5901.263,521752010.2841
1769342400000,88522.8,88937.4,88314,88407.9,5828.242,516717267.3931
1769356800000,88407.9,88417.3,86142.3,86453.1,26284.739,2295020958.8435
1769371200000,86453.1,86997.7,86031.4,86625.6,14957.738,1293075064.9651
1769385600000,86625.6,87929.7,86446.8,87241.2,10994.609,959395220.0814
1769400000000,87241.2,88043.4,87188,87964.3,5748.555,504562502.5259
1769414400000,87964.3,88355,87555,87816,6003.533,527620684.1526
1769428800000,87816,88843.9,87268.8,87598.9,17844.582,1570353062.5209
1769443200000,87598.9,88524.2,86923.3,87969.1,13302.022,1167203123.8784
1769457600000,87969.1,88631.2,87489.5,88305.1,6433.805,566365071.8272
1769472000000,88305.1,88893.3,88150,88740,5056.89,447757119.1662
1769486400000,88740,88977.7,88225.6,88282.8,4204.682,372142368.2782
1769500800000,88282.8,88364.6,87688.1,87937,6011.5,528898723.6173
1769515200000,87937,88400,87502,87990.6,10739.991,944064342.8255
1769529600000,87990.6,88786.4,87234,88373.1,18680.715,1644809885.4413
1769544000000,88373.1,89499.8,88331.3,89202.3,14738.718,1313654713.1311
1769558400000,89202.3,89460.4,88923.8,89080,4093.481,365187419.7944
1769572800000,89080,89366.3,88800,89105,4505.054,401135863.6089
1769587200000,89105,90132,88815.6,90039.7,10705.47,957952210.472
1769601600000,90039.7,90455.7,88836.3,89439.8,18749.289,1682305505.7537
1769616000000,89439.8,90597,88951.1,89350.5,20856.487,1869735567.7494
1769630400000,89350.5,89864.1,88813,89261.7,8871.082,791958997.0446
1769644800000,89261.7,89312.7,87650,88012.2,12492.162,1103674762.0081
1769659200000,88012.2,88389.8,87857.8,88314.5,4337.338,382625507.97
1769673600000,88314.5,88458.8,87690.6,87786,8196.602,721161358.6247
1769688000000,87786,88142.7,84300.3,84891.6,34311.313,2952705706.2107
1769702400000,84891.6,85595.7,83311,83967.6,36259.13,3058361084.7625
1769716800000,83967.6,84703.2,83773.2,84599.8,7641.599,644226379.1954
1769731200000,84599.8,84692.3,81000,82628.9,34358.744,2830029632.6193
1769745600000,82628.9,83297.9,82009.8,82755.3,13488.892,1116453083.7446
1769760000000,82755.3,83263.5,82081.7,83103.7,10454.08,863490953.0164
1769774400000,83103.7,83771.2,82316.3,82838.7,19263.357,1599204485.995
1769788800000,82838.7,84635.7,81832,84210.7,27689.711,2305832849.2306
1769803200000,84210.7,84481.5,83505,84222.5,11864.773,996615130.3749
1769817600000,84222.5,84254.3,83778.4,83990.6,3782.639,317949721.201
1769832000000,83990.6,84116.4,83360.3,83506.1,4662.884,390494701.6384
1769846400000,83506.1,83599.1,82530,82978.6,7455.554,618910951.1216
1769860800000,82978.6,83113.3,80750,81255.2,22609.668,1845611613.2858
1769875200000,81255.2,82264.5,75689.6,77719.1,79818.317,6298666405.0713
1769889600000,77719.1,79239.7,77033.2,78704.4,22255.099,1739125213.5302
1769904000000,78704.4,79388.5,78252,78829.7,8372.237,659417561.4097
1769918400000,78829.7,79074.3,77836.9,78315.5,8722.597,684679264.6447
1769932800000,78315.5,79187,78116,78715.1,7831.337,615646306.7842
1769947200000,78715.1,78734.5,76725.4,77564.3,20752.1,1613700555.5257
1769961600000,77564.3,78409.1,76950.6,77143.8,13882.563,1077840522.0152
1769976000000,77143.8,77770.7,75663.2,76938.5,26342.734,2022927557.3743
1769990400000,76938.5,78177.9,74567.3,76268.9,30900.03,2355331867.5691
1770004800000,76268.9,76932.9,74849.3,76606.1,22348.159,1695889538.9945
1770019200000,76606.1,77939,76576.2,77727.2,13282.113,1026468490.8654
1770033600000,77727.2,79388,77492.3,78794.9,26702.763,2092009417.9213
1770048000000,78794.9,79245.4,78228.6,78290.1,12181.861,959652385.7812
1770062400000,78290.1,78951.1,77850.9,78693.9,7041.38,552176712.4666
1770076800000,78693.9,79177.7,77600.1,78709.6,9711.448,761844321.3616
1770091200000,78709.6,78967.5,77909.8,78755.2,6935.861,544751250.3021
1770105600000,78755.2,79040,77870.9,78034.7,9000.846,705037594.0112
1770120000000,78034.7,78417.2,77004.1,78097.1,20818.088,1619420576.0086
1770134400000,78097.1,78106.3,72889.7,74889.3,64436.783,4831195043.9677
1770148800000,74889.3,76913.8,74543.8,75723.2,25034.126,1901090890.1798
1770163200000,75723.2,76991.2,75414,76673,12667.291,966776619.1757
1770177600000,76673,76812.2,76076,76484.2,5560.912,425227061.093
1770192000000,76484.2,76578.8,75635.2,75998.9,10609.33,807677913.5595
1770206400000,75998.9,76244.9,73728.3,74094.8,31464.292,2356807472.2218
1770220800000,74094.8,74213.5,72090.4,73894.6,46951.433,3437691308.5515
1770235200000,73894.6,74136,71805.2,73130.3,21669.487,1579796827.3375
1770249600000,73130.3,73312.1,71120.2,71189.1,25536.05,1841788190.3956
1770264000000,71189.1,71600,70085.7,70716.4,27890.061,1976719640.7305
1770278400000,70716.4,71936.3,69865.8,70287.8,24088.783,1706531566.1112
1770292800000,70287.8,70866.3,66655.2,67450.8,69995.024,4802379916.2984
1770307200000,67450.8,68668.8,65148.5,65232.2,57174.174,3813843962.6606
1770321600000,65232.2,65675,62250,62872.7,81321.923,5184365643.3527
1770336000000,62872.7,65972.8,59888,64138.7,79026.033,4952159930.2337
1770350400000,64138.7,66799.9,63926.9,64813.6,32061.862,2097948135.3422
1770364800000,64813.6,66730,64434.1,66588.8,19094.238,1251952531.041
1770379200000,66588.8,69151.4,66080,68578.9,37859.374,2562702707.6636
1770393600000,68578.9,71479.8,68373.7,70689.8,45584.805,3196938242.928
1770408000000,70689.8,71719.9,69788.2,70532.3,17473.911,1234329691.2323
1770422400000,70532.3,70880,69676.2,70879.1,10975.146,770658944.0075
1770436800000,70879.1,71653.2,67307.3,68066.4,33330.07,2306307485.9951
1770451200000,68066.4,68783.7,67577.3,67946.2,14476.74,987249635.1006
1770465600000,67946.2,69972.1,67880.3,69116.4,25380.554,1753191212.5722
1770480000000,69116.4,69950,68489.4,69338.2,22270.748,1543573638.6693
1770494400000,69338.2,69691,68742,69248.2,5175.133,358630361.303
1770508800000,69248.2,69675.1,68839,69062.5,4661.991,322832409.2251
1770523200000,69062.5,69691.3,68926.5,69663.7,4338.08,300657239.6274
1770537600000,69663.7,71184,69467.9,70953.3,17192.879,1209827100.1536
1770552000000,70953.3,71524.7,70656.6,71153,11902.273,846418663.6562
1770566400000,71153,71494.9,70195.5,71387.8,9010.446,638406920.1197
1770580800000,71387.8,72254.1,69945,70289.8,16607.251,1178774546.2456
1770595200000,70289.8,71418.4,70018,71265.3,10550.497,745150477.55
1770609600000,71265.3,71314.3,70271.3,70387.1,7127.859,504081632.0855
1770624000000,70387.1,70581.8,68384,68900,20197.991,1399583599.828
1770638400000,68900,69843.6,68207.2,69533,19789.88,1367311997.517
1770652800000,69533,71065.5,69051.9,70933.4,19260.335,1353670022.1295
1770667200000,70933.4,71119.9,69780.7,70110.8,9715.88,684138316.6238
1770681600000,70110.8,70508.8,69149.3,69470.5,10046.123,701834226.0367
1770696000000,69470.5,69874.9,68603.7,68885.9,10707.295,741329634.7759
1770710400000,68885.9,69385.2,68365,68486.5,8639.737,595458475.9022
1770724800000,68486.5,69552.7,67869,69251,25388.941,1745988501.3877
1770739200000,69251,69982.2,68565,69028.3,14444.649,1000832796.0093
1770753600000,69028.3,69100,68315,68804.3,6343.053,435690737.6971
